Show_Duration,Show_Name,Ticket_Type,Theater,On_Sale,Address,Price,Categories,Performance,Capacity
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Balcony"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Balcony"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,90.5,141.5,78.5,90.5,149.5,90.5,149.5,112.5,112.5,75.5,199.5,199.5,57.5,90.5,75.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-09T20:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Balcony"",""Balcony"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,79.5,102.5,135.5,135.5,112.5,79.5,112.5,79.5,112.5,75.5,199.5,199.5,57.5,127.5,75.5,57.5,79.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-10T13:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Balcony"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,138.5,85.5,138.5,105.5,85.5,117.5,122.5,85.5,139.5,112.5,105.5,139.5,112.5,112.5,75.5,199.5,199.5,57.5,85.5,75.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-10T18:30:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Balcony"",""Balcony"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,138.5,79.5,138.5,103.5,119.5,122.5,129.5,129.5,69.5,112.5,79.5,112.5,79.5,112.5,75.5,199.5,199.5,57.5,79.5,69.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-12T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Balcony"",""Mezzanine"",""Balcony"",""Orchestra"",""Balcony"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","169.5,57.5,138.5,77.5,138.5,169.5,122.5,115.5,77.5,77.5,67.5,112.5,112.5,112.5,75.5,109.5,57.5,169.5,127.5,127.5,67.5,77.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-13T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Standard"",""Premium"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra"",""Orchestra"",""Balcony"",""Balcony"",""Mezzanine"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","57.5,169.5,126.5,138.5,79.5,138.5,169.5,136.5,66.5,136.5,122.5,112.5,79.5,112.5,79.5,112.5,75.5,109.5,57.5,169.5,79.5,66.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-14T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra"",""Balcony"",""Balcony"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","215.5,57.5,138.5,215.5,215.5,82.5,138.5,119.5,122.5,142.5,142.5,82.5,107.5,112.5,112.5,72.5,112.5,75.5,57.5,82.5,82.5,72.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-15T20:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","215.5,57.5,81.5,215.5,215.5,116.5,149.5,149.5,81.5,135.5,81.5,57.5,81.5,81.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-16T14:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Orchestra"",""Balcony"",""Balcony"",""Balcony"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","215.5,57.5,122.5,138.5,215.5,215.5,92.5,138.5,146.5,129.5,152.5,152.5,112.5,79.5,92.5,112.5,112.5,75.5,57.5,92.5,92.5,75.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-16T20:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Balcony"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,138.5,94.5,125.5,138.5,94.5,88.5,122.5,77.5,137.5,137.5,112.5,105.5,112.5,112.5,75.5,199.5,199.5,57.5,94.5,75.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-17T13:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Standard"",""Premium"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Balcony"",""Balcony"",""Mezzanine"",""Balcony"",""Balcony"",""Mezzanine"",""Orchestra"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","57.5,169.5,138.5,81.5,138.5,169.5,122.5,142.5,142.5,132.5,81.5,112.5,105.5,112.5,72.5,112.5,75.5,81.5,57.5,169.5,81.5,72.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-17T18:30:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Standard"",""Premium"",""Orchestra"",""Orchestra"",""Balcony"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","57.5,169.5,118.5,108.5,68.5,78.5,169.5,128.5,78.5,78.5,128.5,95.5,57.5,169.5,78.5,68.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-19T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Balcony"",""Mezzanine"",""Orchestra"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","169.5,57.5,126.5,75.5,125.5,169.5,64.5,125.5,75.5,89.5,75.5,57.5,169.5,99.5,64.5,57.5,75.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-20T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Mezzanine"",""Balcony"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","169.5,57.5,77.5,169.5,129.5,77.5,77.5,129.5,72.5,57.5,169.5,99.5,92.5,72.5,77.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-21T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Balcony"",""Orchestra"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,82.5,73.5,119.5,82.5,132.5,107.5,132.5,199.5,199.5,57.5,82.5,73.5,82.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-22T20:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Balcony"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,87.5,143.5,87.5,129.5,119.5,82.5,152.5,152.5,87.5,199.5,199.5,57.5,82.5,87.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-23T14:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Orchestra"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","215.5,57.5,215.5,215.5,88.5,88.5,88.5,122.5,129.5,82.5,147.5,147.5,57.5,82.5,88.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-23T20:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,77.5,77.5,77.5,135.5,135.5,105.5,199.5,199.5,57.5,127.5,99.5,77.5,57.5,77.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-24T13:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,126.5,92.5,136.5,87.5,142.5,142.5,72.5,109.5,199.5,199.5,57.5,92.5,92.5,72.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-24T18:30:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","169.5,57.5,75.5,124.5,169.5,124.5,69.5,75.5,75.5,99.5,57.5,169.5,99.5,69.5,57.5,75.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-26T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,125.5,68.5,68.5,68.5,88.5,125.5,199.5,199.5,57.5,99.5,68.5,57.5,68.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-27T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,71.5,128.5,94.5,71.5,71.5,128.5,65.5,199.5,199.5,57.5,99.5,65.5,57.5,71.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-28T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Orchestra"",""Balcony"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,87.5,125.5,141.5,73.5,141.5,87.5,107.5,87.5,199.5,199.5,57.5,87.5,73.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-29T20:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","215.5,57.5,215.5,215.5,82.5,82.5,117.5,147.5,147.5,57.5,82.5,82.5,82.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-30T14:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","57.5,85.5,140.5,85.5,85.5,119.5,147.5,57.5,85.5,85.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-09-30T20:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,82.5,125.5,115.5,82.5,139.5,139.5,199.5,199.5,57.5,82.5,82.5,82.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-01T13:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Balcony"",""Balcony"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,121.5,70.5,82.5,70.5,70.5,143.5,143.5,82.5,72.5,112.5,199.5,199.5,57.5,82.5,70.5,70.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-01T18:30:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Orchestra""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,133.5,83.5,133.5,71.5,111.5,83.5,83.5,119.5,199.5,199.5,57.5,127.5,71.5,57.5,83.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-03T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,77.5,98.5,119.5,77.5,77.5,72.5,199.5,199.5,57.5,127.5,127.5,72.5,77.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-04T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Orchestra"",""Balcony"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,79.5,85.5,125.5,100.5,73.5,130.5,85.5,130.5,119.5,85.5,132.5,69.5,79.5,79.5,132.5,199.5,199.5,57.5,79.5,69.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-05T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,87.5,145.5,145.5,87.5,132.5,139.5,117.5,87.5,199.5,199.5,57.5,87.5,87.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-06T20:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","227.5,57.5,157.5,157.5,167.5,167.5,227.5,227.5,152.5,112.5,112.5,99.5,57.5,112.5,99.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-07T14:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Balcony"",""Orchestra"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","227.5,57.5,105.5,117.5,167.5,155.5,172.5,172.5,227.5,227.5,117.5,99.5,57.5,117.5,99.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-07T20:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Balcony"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","227.5,57.5,105.5,117.5,162.5,162.5,142.5,227.5,227.5,132.5,152.5,117.5,132.5,99.5,57.5,117.5,99.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-08T13:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","227.5,57.5,165.5,165.5,145.5,155.5,89.5,227.5,227.5,99.5,57.5,127.5,127.5,89.5,127.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-08T18:30:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","215.5,57.5,215.5,215.5,76.5,143.5,143.5,76.5,76.5,122.5,57.5,76.5,76.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-10T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,74.5,74.5,74.5,101.5,135.5,135.5,199.5,199.5,57.5,74.5,74.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-11T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","199.5,57.5,82.5,134.5,134.5,82.5,104.5,199.5,199.5,57.5,82.5,82.5,82.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-12T19:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Balcony"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","215.5,57.5,215.5,215.5,87.5,113.5,145.5,145.5,87.5,129.5,82.5,137.5,87.5,57.5,82.5,87.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-13T20:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine"",""Balcony"",""Orchestra"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","215.5,57.5,215.5,215.5,102.5,153.5,153.5,102.5,120.5,89.5,139.5,57.5,89.5,102.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-14T14:00:00-04:00""",1801
"""2hrs, 30mins""","""Aladdin""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Balcony"",""Mezzanine"",""Orchestra"",""Balcony"",""Mezzanine""","""New Amsterdam Theatre""",TRUE,"""214 West 42nd Street""","227.5,57.5,164.5,164.5,97.5,125.5,97.5,149.5,227.5,227.5,92.5,57.5,97.5,92.5,57.5","""2014 Tony Winners, Broadway, Comedy, Kid-Friendly, Musicals""","""2017-10-14T20:00:00-04:00""",1801
